DATE,LABEL,logger,minT,maxT,meanT,RAD,Transect,Serial,UTME_CORR,UTMN_CORR,WTRSHD,ASPECT,TR_ORIENT,TOTRAD_old,TOTRAD,BEDROCK,BEERS,ELEV,TR_ELEV,FIREFREQ,FIREHIST,GEOL_FOR,HILLSHAD,M1_PRR,M2_PRR,M3_PRR,M4_PRR,M5_PRR,M6_PRR,NDVI_JUN,SLOPE,LOG.STRDST,STRDST,TCI,TOT_PRR,UNDISTUR,VEGMACK,MONTH,Tmin.syn,Tmin.lapse,Tmax.syn,Tmax.lapse,minSYN,maxSYN
11/15/2005,ibb144676,103,8.44444444444445,10.5,9.47222222222222,3268.1193847656,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,18.3599853,-0.007474203,25.59704679,-0.008304122,5.13064599,10.89875085
11/15/2005,ic8142ab2,106,8.44444444444445,10.5,9.47222222222222,3560.6611328125,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,18.3599853,-0.007474203,25.59704679,-0.008304122,5.549201358,11.363781682
11/15/2005,icc142a94,101,8.44444444444445,10.5,9.47222222222222,3286.23046875,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,18.3599853,-0.007474203,25.59704679,-0.008304122,4.83167787,10.56658597
11/15/2005,icf140a09,102,8,10,9,3368.9458007812,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,18.3599853,-0.007474203,25.59704679,-0.008304122,4.98116193,10.73266841
11/16/2005,i0514252c,107,-3.5,10.9444444444444,3.72222222222222,4009.5192871094,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,4.114099432,10.274537848
11/16/2005,i201423f0,99,-6,10,2,3243.8286132812,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.377701548,8.794219072
11/16/2005,i4413f5d9,98,-6,10,2,3242.29296875,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.278916466,8.595639724
11/16/2005,i81143268,104,-5,10.5,2.75,3218.7399902344,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.840195341,9.723931474
11/16/2005,i961422c9,108,-2.5,10,3.75,4760.2368164062,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,4.118589663,10.283564182
11/16/2005,ia31439b1,100,-4.55555555555556,10.5,2.97222222222222,3221.2941894531,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.471996399,8.983772086
11/16/2005,ibb14196e,105,-4.55555555555556,10.5,2.97222222222222,3271.5061035156,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.92550973,9.89543182
11/16/2005,ibb144676,103,-5.5,10.9444444444444,2.72222222222222,3234.7280273438,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.74590049,9.53437846
11/16/2005,ic8142ab2,106,-3.5,10.9444444444444,3.72222222222222,3525.0747070312,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.997353426,10.039853164
11/16/2005,icc142a94,101,-4.55555555555556,10.5,2.97222222222222,3252.8395996094,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.56629125,9.1733251
11/16/2005,icf140a09,102,-5,10.5,2.75,3335.4194335938,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,11.69360936,-0.004490231,25.51098964,-0.009026334,3.65609587,9.35385178
11/17/2005,i0514252c,107,-5,-1,-3,3976.7973632812,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.456135279,6.064035556
11/17/2005,i201423f0,99,-7.05555555555556,-4.05555555555556,-5.55555555555556,3211.0993652344,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-11.443328523,5.410608224
11/17/2005,i4413f5d9,98,-7.05555555555556,-2.5,-4.77777777777778,3209.3403320312,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-11.575756885,5.322953338
11/17/2005,i81143268,104,-5.5,-1.55555555555556,-3.52777777777778,3186.1945800781,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.82332301,5.820992463
11/17/2005,i961422c9,108,-4.55555555555556,-1.55555555555556,-3.05555555555556,4729.537109375,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.450115808,6.068019869
11/17/2005,ia31439b1,100,-6,-2.5,-4.25,3188.5844726562,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-11.316919632,5.494278797
11/17/2005,ibb14196e,105,-6.55555555555556,-2.05555555555556,-4.30555555555556,3239.0104980469,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.708953061,5.89669441
11/17/2005,ibb144676,103,-5.5,-1,-3.25,3202.0759277344,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.949731901,5.73732189
11/17/2005,ic8142ab2,106,-5,-2.05555555555556,-3.52777777777778,3445.4873046875,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-10.612641525,5.960443418
11/17/2005,icc142a94,101,-5.5,0.944444444444446,-2.27777777777778,3220.1857910156,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-11.190510741,5.57794937
11/17/2005,icf140a09,102,-6,-1.55555555555556,-3.77777777777778,3302.6303710938,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,-0.295268231,-0.006019471,12.7895559,-0.003984313,-11.070121321,5.65763563
11/18/2005,i0514252c,107,-2.5,1.5,-0.499999999999999,3944.7844238281,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.084505741,2.014953007
11/18/2005,i201423f0,99,-3,0,-1.5,3179.1264648438,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.558603829,1.359766119
11/18/2005,i4413f5d9,98,-2.5,-0.499999999999999,-1.5,3177.1511230469,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.622202353,1.271875195
11/18/2005,i81143268,104,-2.05555555555556,0.944444444444446,-0.555555555555555,3154.4016113281,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.260847103,1.771255445
11/18/2005,i961422c9,108,-2.5,0.944444444444446,-0.777777777777777,4699.4458007812,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.081614899,2.018948049
11/18/2005,ia31439b1,100,-2.5,0.944444444444446,-0.777777777777777,3156.6320800781,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.497896147,1.443662001
11/18/2005,ibb14196e,105,-1.55555555555556,0.499999999999999,-0.527777777777778,3207.2629394531,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.205921105,1.847161243
11/18/2005,ibb144676,103,-2.05555555555556,3,0.472222222222222,3170.1779785156,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.321554785,1.687359563
11/18/2005,ic8142ab2,106,-2.5,0,-1.25,3412.8271484375,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.159667633,1.911081915
11/18/2005,icc142a94,101,-2.05555555555556,6.5,2.22222222222222,3188.2858886719,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.437188465,1.527557883
11/18/2005,icf140a09,102,-2.5,0,-1.25,3270.5952148438,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,-5.204764445,-0.002890842,8.758583903,-0.003995042,-10.379371625,1.607458723
11/19/2005,i0514252c,107,-3,2.5,-0.25,3913.4992675781,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.907437391,3.645034526
11/19/2005,i201423f0,99,-4.05555555555556,1.94444444444444,-1.05555555555556,3147.9250488281,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-6.001428743,2.573617114
11/19/2005,i4413f5d9,98,-3,0.944444444444446,-1.02777777777778,3145.7409667969,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-6.014037339,2.429890388
11/19/2005,i81143268,104,-2.5,2.5,0,3123.3767089844,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.942397589,3.246519513
11/19/2005,i961422c9,108,-2.5,1.94444444444444,-0.277777777777778,4669.9848632812,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.906864273,3.651567559
11/19/2005,ia31439b1,100,-3,1.94444444444444,-0.527777777777777,3125.4519042969,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.989393265,2.710810807
11/19/2005,ibb14196e,105,-2.05555555555556,1.5,-0.277777777777777,3176.279296875,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.931508347,3.37064714
11/19/2005,ibb144676,103,-2.05555555555556,3.44444444444445,0.694444444444445,3139.0510253906,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.954433067,3.10932582
11/19/2005,ic8142ab2,106,-3,0.944444444444446,-1.02777777777778,3380.9426269531,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.922338459,3.475175668
11/19/2005,icc142a94,101,-2.5,5.94444444444445,1.72222222222222,3157.1547851562,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.977357787,2.8480045
11/19/2005,icf140a09,102,-3,1.5,-0.749999999999999,3239.3295898438,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,-4.940014207,-0.000573118,14.67279423,-0.006533033,-5.965895427,2.97866516
11/20/2005,i0514252c,107,-0.499999999999999,3,1.25,3882.9604492188,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.353292283,5.157616194
11/20/2005,i201423f0,99,-0.499999999999999,3.44444444444445,1.47222222222222,3117.5112304688,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.517323443,4.066514846
11/20/2005,i4413f5d9,98,-0.499999999999999,3,1.25,3115.1254882812,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.539327623,3.920147592
11/20/2005,i81143268,104,0,3,1.5,3093.1350097656,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.414303873,4.751779717
11/20/2005,i961422c9,108,-0.499999999999999,2.5,1,4641.1752929688,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.352292093,5.164269251
11/20/2005,ia31439b1,100,0,3.44444444444445,1.72222222222222,3095.0595703125,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.496319453,4.206229043
11/20/2005,ibb14196e,105,0,3,1.5,3146.0747070312,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.395300263,4.8781878
11/20/2005,ibb144676,103,0.499999999999999,3.44444444444445,1.97222222222222,3108.7094726562,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.435307863,4.61206552
11/20/2005,ic8142ab2,106,0,3,1.5,3349.8503417969,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.379297223,4.984636712
11/20/2005,icc142a94,101,0,3,1.5,3126.80859375,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.475315463,4.34594324
11/20/2005,icf140a09,102,0,3,1.5,3208.8493652344,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,11,-0.664971563,-0.00100019,16.38797641,-0.006653057,-2.455311663,4.47900438
11/21/2005,i0514252c,107,-1.55555555555556,5,1.72222222222222,3853.1862792969,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.0939586360000004,5.87393077
11/21/2005,i201423f0,99,-4.05555555555556,4.44444444444444,0.194444444444444,3087.8994140625,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.374898016,5.16542289
11/21/2005,i4413f5d9,98,-4.05555555555556,3.44444444444445,-0.305555555555555,3085.3193359375,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.412585006,5.07037915
11/21/2005,i81143268,104,-3.5,5,0.75,3063.6909179688,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.198454381,5.6104004
11/21/2005,i961422c9,108,-1.55555555555556,3.44444444444445,0.944444444444445,4613.0385742188,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.0922455910000002,5.87825094
11/21/2005,ia31439b1,100,-3,5,1,3065.4697265625,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.338924071,5.25614646
11/21/2005,ibb14196e,105,-3,4.44444444444444,0.722222222222223,3116.6643066406,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.165906526,5.69248363
11/21/2005,ibb144676,103,-3,4.44444444444444,0.722222222222223,3079.1689453125,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.234428326,5.51967683
11/21/2005,ic8142ab2,106,-2.05555555555556,5,1.47222222222222,3319.5656738281,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,11,2.797661324,-0.001713045,13.16637773,-0.00432017,-0.138497806,5.76160635
